epoch,train_loss_sediment,val_loss_sediment,train_loss_velocity,val_loss_velocity
324,0.0005218676345131718,0.012258617595283437,0.0021890791237793336,0.13195997099999535
325,0.0005215537317947425,0.012211903002704019,0.002122809650649669,0.13274527682083992
326,0.0005210489872031203,0.01233772817350288,0.002283733955433541,0.1336965567525819
327,0.0005219467718188008,0.01230952272515755,0.0022815490321142764,0.13046683956258154
328,0.0005228554503458598,0.0124818899608296,0.00209150247791842,0.13297375552445456
329,0.0005265233019452174,0.012298896667947411,0.001992606450279549,0.1337149155096243
330,0.0005305855616526673,0.012658266539167804,0.002089272299338347,0.13280836537597515
331,0.0005370725637943249,0.012320945203671928,0.002144696184180753,0.13581975126995435
332,0.000543651048292369,0.01279323566542519,0.002146535352581211,0.1366898456177697
333,0.000553405555775099,0.012274099883975,0.002029750659105003,0.13755075137663206
334,0.0005658465449028066,0.01290797666828813,0.0019025050728348953,0.13556205886822123
335,0.0005804732993092874,0.012215501624693485,0.001878294341595282,0.13714617187419262
336,0.000603774386994882,0.012995321987467645,0.0018892450781743248,0.13893654653574028
337,0.0006309086787353437,0.012065808914326622,0.0019214694588632238,0.13787748677367548
338,0.0006711227679885598,0.013161789044315815,0.0019065290720846374,0.1392943934589942
339,0.0007298750735888482,0.01174269044819636,0.0018027324957302154,0.13856522654026499
340,0.000818744297174348,0.012869949067408579,0.0017675305312031132,0.1386939398608612
341,0.0009232924847684118,0.01148215482789979,0.0017899813566919598,0.13807511743781825
342,0.0010766256857602228,0.01300233123667772,0.0019035008084811672,0.13756022649664346
343,0.0012149230606016644,0.011627828545444233,0.002006389550841816,0.13996605359543296
344,0.0013676997501128497,0.013123231605513338,0.0021614769385485478,0.13747235077709177
345,0.001474356037204037,0.011591632871550267,0.0021642786023214054,0.13860137935262618
346,0.0015737281462004163,0.013028221200367422,0.001964022711965367,0.1370004118965613
347,0.001648881253835171,0.01154672457502049,0.0017072645128954236,0.13679839453402867
348,0.0016671506710801518,0.012788032359605548,0.0016690405343630019,0.13440432692785043
349,0.0015499692519624247,0.01130145803132046,0.0017873183210011239,0.13239998387062443
350,0.0013654829900507529,0.012144456855476752,0.001857111361187577,0.13361201214670196
351,0.0010998965143820304,0.011125165474712869,0.0017835600738228484,0.13323635438741402
352,0.0008592150933069983,0.011683293241123894,0.001656550690655079,0.13508923307360807
353,0.0006578012519266016,0.01101945733140732,0.001544601548515845,0.13695965215310665
354,0.0005380878338752786,0.0112181949594268,0.001504409371994202,0.13813905052564993
355,0.0005086325408709204,0.01117396447597757,0.0015045856631868161,0.13777715639532026
356,0.0005521451080791575,0.011066039080349688,0.0014822372773198131,0.1369280628591886
357,0.0006401555551705181,0.011359126270970925,0.0014691384511666314,0.13796559076299036
358,0.000743579601055571,0.010994052730120931,0.0014631428029496982,0.1378362465388313
